url,name,proteins,fats,carbohydrates,calories,category,price,availability,average_rating,rating_count,imgUrl,description,pro/cal,pri/we,html_path,last_upd_time,weight,content,fetchErr
https://www.ozon.ru/product/kofe-rastvorimyy-neskafe-klassik-190-g-173826828/,"Кофе растворимый Нескафе Классик, 190 г",8,1,3,126,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе растворимый#НЕСКАФÉ",421,1,4.9,37181,https://cdn1.ozone.ru/s3/multimedia-1-s/7361857072.jpg,"NESCAFÉ® CLASSIC — это 100% натуральный растворимый кофе с добавлением молотых зерен Арабики. Раскройте богатый вкус и аромат — пробудите все ваши чувства для отличного начала дня!

Зерна для NESCAFÉ® CLASSIC выращивают в Латинской Америке, Азии и Африке. Мы с любовью собираем спелые красные кофейные ягоды, обжариваем их по специальной технологии, чтобы сохранить природную пользу. А после перемалываем, чтобы вы в любой момент могли приготовить чашку горячего терпкого напитка прямо у себя дома.

Чтобы начать свой день с кофейного удовольствия, насыпьте 2 ложки NESCAFÉ® CLASSIC в чашку и залейте горячей, но не кипящей водой. При желании можно добавить сахар, молоко или сливки. Получайте удовольствие от каждого глотка, расслабляйтесь и погружайтесь в приятные воспоминания.

Плотно закрывайте стеклянную банку с кофе каждый раз, чтобы сохранить полезные свойства напитка и любимый аромат надолго.

Условия хранения: Хранить в сухом, прохладном месте

Состав: 100% натуральный растворимый порошкообразный, кофе натуральный жареный молотый.",0.06349206349206349,2.2157894736842105,,2025-06-13 11:28:45,190,"Кофе натуральный растворимый порошкообразный, кофе натуральный жареный молотый.",
https://www.ozon.ru/product/kofeynyy-napitok-maccoffee-mah-3-v-1-krepkiy-20-sht-984130651/,"Кофейный напиток MacCoffee Maх, 3 в 1, Крепкий, 20 шт",3.8,10.0,83.5,437.0,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе растворимый#MacCoffee",299,1,4.9,135970,https://cdn1.ozone.ru/s3/multimedia-1-8/7349609564.jpg,"Кофейный напиток MacCoffee Maх 3в1 Крепкий - насыщенный крепкий вкус кофе, который взбодрит в любое время дня для любых свершений.",0.008695652173913044,0.934375,,2025-06-13 11:28:45,320,,
https://www.ozon.ru/product/chay-v-paketikah-assorti-maitre-de-the-eksklyuzivnaya-kollektsiya-podarochnyy-nabor-60-sht-146688895/,"Чай в пакетиках ассорти Maitre de The Эксклюзивная коллекция, подарочный набор, 60 шт",0,0,0,0,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай в пакетиках#Maitre de The",349,1,4.9,14101,https://cdn1.ozone.ru/s3/multimedia-1-w/7369718792.jpg,"Набор чая Maitre de The Exclusive Collection - это чай для любого настроения, любой ситуации и любой компании. Вместе с чаем приятно проводить время: неспешно делиться новостями, задумчиво листать книгу или любоваться пейзажем за окном. У чая всегда найдется, чем удивить. В наборе Maitre de The Exclusive Collection двенадцать специально подобранных вкусов и ароматов - каждый найдет для себя свой любимый чай MAITRE de The! Набор чая ""Maitre de The Exclusive Collection"" в пакетиках для разовой заварки с ярлычками в индивидуальных конвертах.
Данная продукция, в зависимости от загрузки оборудования и производственной программы может изготавливаться на нескольких фасовочных линиях:
- однокамерный пакетик, нитка, бумажный ярлык, металлизированный полимерный конверт
- однокамерный пакетик, нитка, бумажный ярлык, бумажный конверт
Оба варианта обладают абсолютно одинаковыми потребительскими свойствами и позволяют сохранять его качество на протяжении всего заявленного срока годности.",0,2.908333333333333,,2025-06-13 11:28:45,120,КЛАССИЧЕСКИЙ ЗЕЛЕНЫЙ / CLASSIC GREEN чай зеленый байховый китайский листовой мелкий; ЖАСМИН / JASMINE чай зеленый байховый китайский листовой мелкий  с жасмином; МЯТА / MINT чай зеленый байховый китайский листовой мелкий c мятой; ПРЕКРАСНЫЙ УЛУН / FINE OOLONG чай частично ферментированный (зеленый) китайский оолонг листовой мелкий; МОЛОЧНЫЙ УЛУН / MILK OOLONG чай частично ферментированный (зеленый) китайский оолонг листовой мелкий с ароматом сливок; КЛУБНИКА СО СЛИВКАМИ / STRAWBERRY WITH CREAM чай черный цейлонский  гранулированный с ароматом клубники со сливками; ЧЕРНАЯ СМОРОДИНА / BLACK CURRANT чай  черный цейлонский гранулированный с ароматом черной смородины; МЯТНАЯ ВАНИЛЬ / MINT VANILLA чай черный цейлонский гранулированный с мятой и ароматом ванили;  РОЗОВЫЙ ГРЕЙПФРУТ И ЛИЧИ / ROSE GRAPEFRUIT AND LITCHI чай  черный цейлонский гранулированный с ароматом розового грейпфрута и личи; КЕНИЙСКИЙ / KENYAN чай черный кенийский гранулированный; FRENCH EARL GREY / ФРАНЦУЗСКИЙ ЭРЛ ГРЕЙ чай черный индийский гранулированный с ароматом бергамота;  МЭТР ДЕ ЛЮКС / MAITRE DE LUXE смесь чая черного цейлонского гранулированного и чая черного индийского гранулированного,
https://www.ozon.ru/product/chaynyy-napitok-karkade-malina-s-myatoy-ozon-fresh-100-g-1739866143/,"Чайный напиток Каркаде малина с мятой Ozon fresh, 100 г",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай альтернативный#Ozon fresh",179,1,4.9,1855,https://cdn1.ozone.ru/s3/multimedia-1-y/7236171814.jpg,,0,1.79,,2025-06-13 11:28:46,100,"Каркаде (гибискус), клубничный лист, календула, яблоко, мята, малина, ароматизатор",
https://www.ozon.ru/product/kofe-naturalnyy-rastvorimyy-sublimirovannyy-carte-noire-voyage-au-japan-90-g-1749494441/,"Кофе натуральный растворимый сублимированный Carte Noire Voyage Au Japan, 90 г",15.10,6.10,0.20,565,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе растворимый#Carte Noire",597,1,4.9,56411,https://cdn1.ozone.ru/s3/multimedia-1-e/7367245862.jpg,"Carte Noire Voyage au Japan обладает глубоким вкусом, исполненным грезами о далекой и загадочной Азии, древесными и терпкими нотами мгновения бесконечности. 

Состав – 100%-ная арабика

Carte Noire Voyage au Japan -  это натуральный кофе. В его основе – тщательно отобранные зерна 100%-ной арабики из Азии. На производстве кофейные зерна бережно обжариваются и превращаются в растворимые гранулы, чтобы вы могли легко приготовить ароматный напиток за пару минут. Гармоничное сочетание светлой и темной обжарки.  Глубокий вкус с нотами горького шоколада и пленительным терпким ароматом. 

Удобный формат упаковки

Чтобы кофе сохранял свой безупречный вкус и аромат после вскрытия, банку необходимо хранить в сухом прохладном месте с плотно закрытой крышкой.

Простота приготовления

Для приготовления одной чашки нужно 1–2 чайные ложки сублимированного кофе. Добавьте горячую, но не кипящую воду, сахар и сливки – по вкусу.",0.02672566371681416,6.633333333333334,,2025-06-13 11:28:46,90,,
https://www.ozon.ru/product/kofe-v-kapsulah-coffesso-vanilla-dlya-sistemy-nespresso-10-sht-362707069/,"Кофе в капсулах Coffesso Vanilla, для системы Nespresso, 10 шт",,,,4,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в капсулах Nespresso#Coffesso",296,1,4.8,1874,https://cdn1.ozone.ru/s3/multimedia-1-x/7433221677.jpg,Побалуйте себя сливочным ароматом и аппетитным вкусом мягкой ванили в сочетании с лёгкой текстурой и насыщенной кофейной нотой. Тёмная обжарка зёрен арабики из Южной Америки и Восточной Африки делает вкус напитка многогранным.,0,5.92,,2025-06-13 11:28:46,50,,
https://www.ozon.ru/product/kofe-kapsulnyy-coffesso-lungo-blend-dlya-sistemy-nespresso-20-sht-362706978/,"Кофе капсульный Coffesso Lungo blend, для системы Nespresso, 20 шт",,,,3,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в капсулах Nespresso#Coffesso",609,1,4.8,25051,https://cdn1.ozone.ru/s3/multimedia-1-x/7433221749.jpg,"Lungo, или ""долгий эспрессо"", напиток с исключительной насыщенностью благодаря специально подобранному сорту кофейного зерна. А так же в капсуле больше молотого кофе для большого объёма чашки. Приготовьте плотный напиток с лёгкой горчинкой и мягкой кислинкой для неспешного наслаждения!",0,5.4375,,2025-06-13 11:28:46,112,,
https://www.ozon.ru/product/kofe-kapsulnyy-starbucks-sunny-day-blend-dlya-sistemy-nespresso-10-sht-493803364/,"Кофе капсульный Starbucks Sunny Day Blend, для системы Nespresso, 10 шт",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в капсулах Nespresso#Starbucks",563,1,4.8,33221,https://cdn1.ozone.ru/s3/multimedia-1-y/7364513698.jpg,"STARBUCKS® Sunny Day Blend, кофе жареный молотый светлой обжарки, в алюминиевых капсулах для системы Nespresso, 100% Арабика, 10 шт.

Ноты: Нотки сухофруктов с ярким ванильным послевкусием.
Интенсивность: 5 из 12
Размер чашки: Лунго (110 мл).
Обжарка: Blonde - светлая, обладает лёгким и мягким вкусом.

Каждый вид кофе требует различной степени обжарки для достижения оптимального соотношения аромата, кислинки, плотности кофе и вкуса. Мы разделяем наш кофе на три вида обжарки Blonde, Medium и Dark, чтобы вы легко могли найти свой любимый кофе.

История бленда: Бленд кофейных зёрен Латинской Америки, высушенных на солнце и затем слегка обжаренных, раскрывается сложным сочетанием сладкого фруктового аромата и яркими ванильными нотками, дополненными нотками сушеных ягод. Насладитесь чашкой этого яркого сбалансированного кофе — особенного дополнения к вашему солнечному дню!",0,10.053571428571429,,2025-06-13 11:28:46,56,,
https://www.ozon.ru/product/kofe-rastvorimyy-bushido-kodo-s-molotym-95-g-139519966/,"Кофе растворимый BUSHIDO Kodo, с молотым, 95 г",,,,99,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе молотый#BUSHIDO",979,1,4.9,24078,https://cdn1.ozone.ru/s3/multimedia-1-j/7349611339.jpg,"Kodo — японское искусство составления ароматов, однако вкус в случае этого бленда не менее важен: будучи насыщенным и сладким с фруктово-цветочными оттенками, он удивляет своей многогранностью.",0,10.305263157894737,,2025-06-13 11:28:47,95,,
https://www.ozon.ru/product/kofe-v-kapsulah-belmio-espresso-fortissimo-alyuminievye-kapsuly-dlya-kofemashiny-nespresso-603559293/,"Кофе в капсулах Belmio Espresso Fortissimo, алюминиевые капсулы для кофемашины Nespresso, арабика 100%, 10 шт.",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в капсулах Nespresso#Belmio",331,1,4.8,21362,https://cdn1.ozone.ru/s3/multimedia-1-t/7362233453.jpg,"BELMIO - премиальный кофе спешелти из Бельгии. Алюминиевые капсулы для кофемашины формата Nespresso. Кофе в капсулах BELMIO – это только самые лучшие зерна, правильная обжарка и идеальная пенка! 
ОПИСАНИЕ БЛЕНДА. Уникальная смесь свежеобжаренных латиноамериканских сортов арабики придает нашему эспрессо Фортиссимо насыщенный вкус с хрустящей кислинкой. Этот насыщенный сбалансированный эспрессо, усиленный сочетанием пряных нот и сладости ириски, украсит ваш день! Бленд: арабика 100%, робуста 0%, темная обжарка, страны происхождения кофе: Колубия, Перу, Бразилия, интенсивность 8
АЛЮМИНИЕВЫЕ КАПСУЛЫ. Мы изготавливаем капсулы для кофемашины из 100% перерабатываемого алюминия -это лучший материал для вторичной переработки и наиболее эффективный для сохранения аромата и вкуса свежемолотого кофе в течение всего срока годности.
ПРЕМИАЛЬНЫЙ КОФЕ. Кофе в капсулах BELMIO - это только отборный кофе класса спешелти. Мы выбираем ​самые лучшие зерна арабики и робусты со всего мира, которые мастерски обжариваем, и создаем уникальные миксы с неповторимым вкусом и ароматом. Только 10% лучших кофейных зерен отбираются и попадают в вашу чашку! Почувствуйте пленительную силу кофейного аромата, насладитесь бархатистым, насыщенным вкусом и идеальной пенкой!  
СЕРТИФИЦИРОВАН RAINFOREST. Весь кофе в капсулах Belmio сертифицирован Rainforest Alliance. Маленькая зеленая лягушка Rainforest Alliance является символом защиты окружающей среды, социальной и экономической ответственности при производстве сельскохозяйственной продукции по всему миру.
ИДЕАЛЬНАЯ ПЕНКА. Belmio гарантирует идеальную кофейную пенку, которая сделает вашу чашку кофе еще вкуснее!",0,6.62,,2025-06-13 11:28:47,50,кофе молотый,
https://www.ozon.ru/product/kofe-kapsulnyy-nescafe-dolce-gusto-latte-macchiato-dlya-sistemy-dolce-gusto-8-portsiy-16-sht-135384042/,"Кофе капсульный Nescafe Dolce Gusto Latte Macchiato, для системы Dolce Gusto, 8 порций, 16 шт",19.5,21.9,32.8,428,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в капсулах Dolce Gusto#Nescafe Dolce Gusto",799,1,4.8,205636,https://cdn1.ozone.ru/s3/multimedia-9/6552402945.jpg,"Капсулы NESCAFE Dolce Gusto Latte Macchiato позволяют за считанные минуты на профессиональном уровне приготовить кофе, который состоит из нескольких слоев. Продукт изготовлен из зерен арабики высокого качества, поэтому обладает насыщенным ароматом. Напиток эспрессо дополнен теплым молоком, а также покрыт бархатистой нежной пенкой. Для создания слоистого узора рекомендуется поместить в кофемашину сначала одну капсулу с молочным продуктом, после чего вторую с тщательно молотыми зернами. При желании в готовый напиток можно добавить сахар, шоколадную крошку, корицу или другие ингредиенты в зависимости от индивидуальных предпочтений.",0.0455607476635514,4.110082304526749,,2025-06-13 11:28:47,194.4,"Молоко сухое цельное, сахар (10%), эмульгатор (соевый лецитин). Изготовлено с использованием сухого молока. В молочной смеси: массовая доля (молочного) жира 23,4%, сахароза 10г в 100г. Кофе натуральный жареный молотый.",
https://www.ozon.ru/product/kofe-v-zernah-ozon-fresh-espresso-blend-1-kg-965387741/,"Кофе в зёрнах Ozon fresh Espresso Blend, 1 кг",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в зернах#Ozon fresh",1299,1,4.7,20273,https://cdn1.ozone.ru/s3/multimedia-1-u/7349595654.jpg,"Кофе в зернах Ozon fresh ""Espresso Blend"" — это идеальный выбор для любителей кофе с более насыщенным вкусом и ароматом. Смесь состоит из 50% арабики и 50% робусты, выращенных на плантациях Бразилии и Вьетнама. Средняя обжарка и интенсивность 3 из 5 создают гармоничный баланс между кислотностью и горечью.
Аромат и вкус кофе характеризуется жареными орехами и табаком, что придает ему особую глубину и насыщенность. Низкая кислотность делает его более мягким и приятным для употребления.
Кофе в зернах Ozon Fresh ""Espresso Blend"" доступен в упаковке весом 1 кг, что позволяет наслаждаться свежесваренным кофе дольше. Ozon Fresh - высокое качество продукта, который подходит для приготовления как в домашних условиях, так и в профессиональных кофейнях.
Наслаждайтесь свежим и насыщенным кофе каждый день!",0,1.299,,2025-06-13 11:28:47,1000,,
https://www.ozon.ru/product/chay-v-paketikah-richard-royal-s-yarkim-vkusom-severnyh-yagod-i-vereska-fruktovo-1671875490/,"Чай в пакетиках Richard Royal с ярким вкусом северных ягод и вереска фруктово-травяной, ароматизированный, 25 шт",0,0,0,0,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай в пакетиках#Richard",115,1,4.9,6570,https://cdn1.ozone.ru/s3/multimedia-1-p/7572608881.jpg,В этом ароматном напитке каркаде сочетается с ярким вкусом северных ягод и вереска. Натуральный источник витамина С.,0,3.066666666666667,,2025-06-13 11:28:48,37.50,"Гибискус, кусочки яблока, ароматизаторы клюква, морошка и вереск, лист сладкой ежевики, кусочки клюквы и черники.",
https://www.ozon.ru/product/chay-v-paketikah-chernyy-ahmad-tea-strawberry-cream-25-sht-142331278/,"Чай в пакетиках чёрный Ahmad Tea Strawberry Cream, 25 шт",0,0,0,0,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай в пакетиках#Ahmad Tea",119,1,4.9,304860,https://cdn1.ozone.ru/s3/multimedia-1-9/7367779701.jpg,"Сочетание клубники со сливками в Ahmad Tea Strawberry Cream – это классический   десертный дуэт, в котором главную ноту играет клубника в томном сливочном   соусе. В этом купаже вкус чёрного цейлонского чая дополнен сладкими   ванильными нотами. Заваривать 3-5 минут, температура воды 100°С. Горячий напиток очарует характерным терпким, слегка сладковатым вкусом, обладает полезными свойствами для организма человека, содержит танин, флавоноиды, микроэлементы, повышает работоспособность. Быстро заваривается. Для усиления вкуса добавьте в чашку кусочек лимона, апельсина, молоко или сливки.",0,2.975,,2025-06-13 11:28:48,40,,
https://www.ozon.ru/product/chay-v-paketikah-chernyy-curtis-delicate-black-100-sht-252649286/,"Чай в пакетиках чёрный Curtis Delicate Black, 100 шт",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай в пакетиках#Curtis",276,1,4.9,59759,https://cdn1.ozone.ru/s3/multimedia-1-n/7503090827.jpg,"Черный чай Curtis ""Delicate Black"" собран в высокогорных районах Цейлона, обладает утонченным вкусом с изысканными цветочными нотками. Горячий напиток быстро заваривается благодаря упаковке в виде пирамидок, полностью отдает свой аромат, имеет насыщенный коричневато-золотистый оттенок. Мелколистовой чай понравится ценителям традиционного вкуса. Его регулярное употребление положительно воздействует на нервную систему, повышает работоспособность, балансирует мозговую деятельность. Содержит антиоксиданты, танины и флавоноиды.",0,1.6235294117647059,,2025-06-13 11:28:48,170,,
https://www.ozon.ru/product/ekologika-tsikoriy-sublimirovannyy-v-banke-85-g-33008987/,Экологика Цикорий 85г. 1шт.,4.0,0.5,57.0,320,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Цикорий#Экологика",359,1,5.0,773,https://cdn1.ozone.ru/s3/multimedia-b/6116999723.jpg,"В России появился уникальный инновационный продукт, не  имеющий аналогов в мире - сублимированный цикорий  ""Экологика - здоровое питание""!  Разработанная компанией ""Экологика"" технология  сублимации цикория позволяет исключить воздействие  высоких температур при производстве. Поэтому вкус, аромат,  все витамины, микроэлементы и пищевые волокна в  сублимированном цикории ""Экологика - здоровое питание""  сохраняются в полном объеме.  Полезные свойства сублимированного цикория: улучшает пищеварение; нормализует работу поджелудочной железы; снижает гликемический индекс; успокаивает нервную систему; способствует лучшему движению крови; помогает работе сердца; способствует выведению холестерина из организма; снижает вредные отложения солей в организме; растворяет и выводит желчные камни; помогает избавиться от бессонницы; улучшает работу глазных мышц; укрепляет иммунитет; не имеет противопоказаний.",0.0125,4.223529411764706,,2025-06-13 11:28:48,85,"100% цикорий натуральный. Содержит пребиотик инулин, интибин, витамины группы В, витамин С,  каротин, антиоксиданты. Не содержит кофеина.",
https://www.ozon.ru/product/kofe-v-kapsulah-l-or-espresso-lungo-profondo-8-dlya-kofemashiny-nespresso-arabika-10-sht-144066014/,"Кофе в капсулах L'OR Espresso Lungo Profondo № 8, для кофемашины Nespresso, арабика, 10 шт",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в капсулах Nespresso#L'OR",412,1,4.9,72437,https://cdn1.ozone.ru/s3/multimedia-1-6/7389495186.jpg,"злаковый - фруктовый - уникальный
Настоящее путешествие вкуса начинается с глубоких оттенков шоколада и ореха и переходит в легкие злаковые ноты с фруктовыми оттенками. Волнующее послевкусие заставит вас хотеть большего.",0,7.923076923076923,,2025-06-13 11:28:48,52,,
https://www.ozon.ru/product/kofe-molotyy-fresco-arabica-barista-200-g-285303727/,"Кофе молотый FRESCO Arabica Barista, 200 г",14,15,30,330,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе молотый#Fresco",408,1,4.8,29459,https://cdn1.ozone.ru/s3/multimedia-1-h/7367609033.jpg,"Кофе FRESCO™ Arabica Barista для чашки – молотый кофе мелкого помола. Если под рукой нет ни кофеварки, ни турки, ни даже френч-пресса – это ещё не повод отказаться от чашечки натурального кофе, ведь достаточно просто залить молотый кофе чуть остывшим кипятком! Такой способ приготовления мгновенно позволит насладиться прекрасным ароматом свежезаваренного кофе и мысленно побывать на родине создания марки – в Италии.",0.04242424242424243,2.04,,2025-06-13 11:28:49,200,Кофе натуральный жареный молотый,
https://www.ozon.ru/product/kofe-v-zernah-delonghi-africana-selection-blend-1kg-674770597/,"Кофе в зернах DeLonghi AFRICANA SELECTION BLEND, 1кг",14,15,4,20,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в зернах#DeLonghi",2036,1,4.9,53200,https://cdn1.ozone.ru/s3/multimedia-1-a/7613351434.jpg,"Когда речь заходит о высокогорном кофе, гурманы сразу вспоминают Африку. Именно эта страна характеризуется наличием большого числа плантаций  на высоте свыше 1500 м2.  Бережно собрав для вас ягоды из Эфиопии, представляем Вам наш фирменный бленд: Африкана. Яркий, насыщенный, фруктовый вкус перенесет Вас в край солнца и тепла. Кофе отлично подойдет для любителей фильтрационного метода заваривания, а также ярко раскроется в эспрессо, лунго, американо. Теплое молочное послевкусие станет приятным дополнением в палитре вкусов вашей чашки.   Высокое качество кофе было по достоинству оценено Q-грейдерами и авторизированными SCA-тренерами из  международной сертифицированной лаборатории.",0.7,2.036,,2025-06-13 11:28:49,1000,,
https://www.ozon.ru/product/chernyy-keniyskiy-chay-tess-v-paketikah-100-sht-154274295/,"Черный кенийский чай Tess в пакетиках, 100 шт",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай в пакетиках#Tess",316,1,4.9,252846,https://cdn1.ozone.ru/s3/multimedia-1-s/7367608972.jpg,"Великолепный черный гранулированный чай создан из чайных листьев, выращенных вблизи экватора на высокогорных плантациях Кении. Насыщенный и крепкий, с глубоким вкусом и ярким настоем, он идеально сочетается с молоком.           

СОСТАВ
чай черный байховый гранулированный кенийский
  Классические сорта черного, зеленого чая и изысканные чайные композиции, в которых превосходные чайные листья гармонично сочетаются с кусочками фруктов и ягод, лепестками цветов и душистыми травами.",0,1.58,,2025-06-13 11:28:49,200,,
https://www.ozon.ru/product/kakao-ekologika-zdorovoe-pitanie-125-g-1887401972/,"Какао Экологика здоровое питание, 125 г",13,6.3,6.3,182,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Какао#Экологика",489,1,4.9,101,https://cdn1.ozone.ru/s3/multimedia-1-z/7342567091.jpg,"Какао Плюс создан без добавления сахара на основе натуральных компонентов: содержит какао высшего качества, пребиотик инулин, а также натуральные заменители сахара стевиозид и эритрит. Какао Плюс не содержит крахмала, сухих сливок/молока, поэтому идеально подходит всем, кто придерживается здорового образа жизни, а также веганам и людям с непереносимостью лактозы.  Стевиозид и эритрит - имеют нулевую калорийность, не влияют на уровень сахара в крови, а также не наносят вреда эмали зубов. Инулин - пищевое волокно (клетчатка), оказывает благоприятное воздействие на микрофлору кишечника. Клетчатка известна своей способностью к нормализации уровня сахара в крови, снижению риска возникновения сахарного диабета и сердечно-сосудистых заболеваний. Какао Плюс термически стабилен, поэтому может использоваться в горячих и охлажденных напитках, а также для приготовления выпечки и многого другого!",0.07142857142857142,3.912,,2025-06-13 11:28:49,125,"Какао-порошок, подсластители (эритрит, стевиолгликозиды), инулин, ароматизатор (ванилин), эмульгатор (подсолнечный лецитин), соль.",
https://www.ozon.ru/product/kakao-hrutka-cupershokoladnyy-200-g-1031497816/,"Какао ХРУТКА cупершоколадный, 200 г",13,6,61,380,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Какао#Хрутка",174,1,4.8,1702,https://cdn1.ozone.ru/s3/multimedia-1-5/7364513561.jpg,"""Какао ХРУТКА®! Вкусно и легко – добавь какао в молоко!
А теперь попробуйте ХРУТКА® СУПЕРШОКОЛАДНЫЙ ВКУС!
 
Какао-напиток обладает насыщенным шоколадным вкусом, ведь в нем в 2 РАЗА БОЛЬШЕ КАКАО* и сниженное вдвое количество сахара* в порции. Любите варимое какао? Попробуйте ХРУТКА® СУПЕРШОКОЛАДНЫЙ ВКУС: у этого напитка есть все шансы Вам понравиться.
 
Быстро и удобно приготовить! Добавьте по вкусу 2-3 ЧАЙНЫЕ ЛОЖКИ какао-напитка ХРУТКА® СУПЕРШОКОЛАДНЫЙ ВКУС в стакан горячего молока 200 г и насладитесь отличным ярким вкусом какао-напитка!
 
*по сравнению с классическим какао-напитком в линейке ХРУТКА®""",0.034210526315789476,0.87,,2025-06-13 11:28:50,200,"какао-порошок, сахар, сыворотка молочная сухая, эмульгатор (соевый лецитин), ароматизатор натуральный, корица.",
https://www.ozon.ru/product/kofe-kapsulnyy-coffesso-crema-delicato-dlya-sistemy-nespresso-20-sht-252649171/,"Кофе капсульный Coffesso Crema Delicato, для системы Nespresso, 20 шт",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в капсулах Nespresso#Coffesso",529,1,4.8,25051,https://cdn1.ozone.ru/s3/multimedia-1-h/7433214425.jpg,"Coffesso Crema Delicato подходят для систем Nespresso Original. Мелкий помол кофе обеспечивает быстрое приготовление с сохранением интенсивной насыщенности вкуса. Капсулы из арабики и робусты с легкой горчинкой и маслянистым послевкусием. Традиционная средняя обжарка обеспечивает мягкость, приятный аромат. Образуют устойчивую пенку. Идеальны для приготовления классического эспрессо и кофейных напитков с добавлением молока. Имеет невысокое содержание кофеина — не придется считать, сколько чашек выпито за день. Капсулы полностью герметичны и хорошо сохраняют свойства продукта.",0,5.29,,2025-06-13 11:28:50,100,,
https://www.ozon.ru/product/kofe-rastvorimyy-fresco-arabica-blend-100-g-136469071/,"Кофе растворимый FRESCO Arabica Blend, 100 г",18.80,0.60,48,310,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе растворимый#Fresco",437,1,4.8,59912,https://cdn1.ozone.ru/s3/multimedia-1-u/7605528618.jpg,"Кофе FRESCO™ Arabica Blend – истинное удовольствие для настоящих ценителей кофе.
Blend № 9 создан из разных сортов высококачественной арабики средней обжарки, регион Юго-Восток Бразилии.
Напиток обладает неповторимым ароматом и богатым послевкусием.",0.06064516129032258,4.37,,2025-06-13 11:28:50,100,Кофе растворимый сублимированный,
https://www.ozon.ru/product/carte-noire-elegant-150-g-1745140770/,"Carte Noire Elegant, 150 г",15.10,6.10,0.20,565,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе растворимый#Carte Noire",676,1,4.8,34435,https://cdn1.ozone.ru/s3/multimedia-1-p/7367780113.jpg,"Новый вкус ÉLÉGANT в коллекции CARTE NOIRE – это совершенное воплощение утонченности вкуса.
Специально отобранные кофейные зерна и их деликатная обжарка создают безупречно сбалансированный вкусовой букет с изысканными фруктово-цветочными нотками.
Откройте чувственное сочетание силы и нежности в восхитительной композиции CARTE NOIRE ÉLÉGANT!",0.02672566371681416,4.506666666666667,,2025-06-13 11:28:50,150,,
https://www.ozon.ru/product/chay-v-paketikah-travyanoy-greenfield-wildberry-rooibos-25-sht-146756445/,"Чай в пакетиках травяной Greenfield Wildberry Rooibos, 25 шт",0,0,0,0,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай в пакетиках#Greenfield",101,1,4.9,972166,https://cdn1.ozone.ru/s3/multimedia-1-h/7361857493.jpg,"Естественный сладковатый вкус этнического напитка из молодых побегов южноафриканского кустарника ройбош становится еще более выразительным благодаря чудесному аромату земляники. Тонкий оттенок клюквы подчеркивает свежесть природного букета.Травяные чаи создаются путем смешивания сушеных трав, цветов, фруктов и других натуральных ингредиентов. Эти чаи не содержат кофеина и предлагают разнообразные вкусы и ароматы.Травяной чай  может включать в себя различные ингредиенты, такие как мелисса, ромашка, липа, мятa, ягоды и другие травы и фрукты. Некоторые травяные чаи направлены на создание расслабляющего эффекта, другие могут иметь освежающий вкус или сочетание ароматов для создания уникального чайного опыта.",0,2.02,,2025-06-13 11:28:50,50,,
https://www.ozon.ru/product/kofe-v-zernah-maccoffee-pure-espresso-forte-1-kg-984130683/,"Кофе в зёрнах MacCoffee PURE Espresso Forte, 1 кг",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в зернах#MacCoffee",1550,1,4.8,31547,https://cdn1.ozone.ru/s3/multimedia-1-m/7140522682.jpg,"Кофе в зернах Espresso Forte – тщательно подобранный купаж зёрен арабики и робусты, из которого Вы сможете приготовить превосходный  итальянский эспрессо, насладившись его насыщенным вкусом и тонким ароматом.",0,1.55,,2025-06-13 11:28:51,1000,,
